topic_id,entity_type,entity_pid,rel,str,inf,full_score
T001,keyword,K-BDB83220BCAEB299,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-BDBAA2FFC6FC08B8,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-BDDC217B6CE72D64,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-BDDF66ADFFEEB208,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-BE227782E88F1A55,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-BE610D9A2DACA264,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-BEAF2A4A9FBC8FAF,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-BEC3981DF01FB0FA,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-BEC772292E3CD126,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-BEDC2136FBE6D511,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-BF1E979491534B2E,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-BF632102510043BC,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-BFBD743CFB6313B0,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C019CFFC7C103BB6,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C02FF591E078ED76,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C075939D51ECD7B9,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C0CD8F736666F0BF,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C1594C18FD355174,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C17A917E622731D9,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C1CE6B606C4C177B,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C21ED20B23480E0A,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C25003CCD8284D6D,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C2A908BA60ED27BC,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-C2BC0BFD00E16473,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C2E09686B5301162,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C32D7FB0D749135C,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C32D8F54217FFB04,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C333F915EC8F9D05,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C34A71F0B8924C3B,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C3D5F152D775FF0A,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-C3F772D8FD5C0A7A,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C44D2B0846E06300,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C4563C16003E82BB,0.0000,0.0209,0.0000,0.0042
T001,keyword,K-C456EE1B57141280,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C534BBD432664E63,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C5F4CDD8B7EE490F,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C611EA591DE7B4F1,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C63C72A7B9F7C09C,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C63E779FC4FA4AD0,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C67A0604A1DE192B,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-C6FD20C2BDC6C25E,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C6FF6B271CB91837,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-C737BC8BD9CB734D,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C791D0D992FBFCEE,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C83289F363BC17E2,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C833A14113DCF370,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C895BC07737EE251,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C89FB76FA62F7667,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C8CB34FF68153C17,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-C8EA8E0BFC4DFBD0,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-C918134E992566E7,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-C9D7340A76B0F2C4,0.0000,0.0059,0.0000,0.0012
T001,keyword,K-CA062BA6A8C20930,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CA2492DBF661116B,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CA5D139740B012BD,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CACE92F57141594D,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CB132290F8B48D36,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CB66D5337A30EA3C,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CBBDD1F36C078FCC,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CC20F95D8E74280B,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CC6F147850EDA3CC,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CCBD6CCD64092BD2,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CCC14FF8830A0EE8,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CD4FDA32CF0312B9,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-CDAC04836E4F7907,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-CDBD17A8452FEFFF,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CDD39C0D864D0458,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-CDDE31D81A8AC73F,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-CDE5264B978705D3,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CDECD1EFAF6A85C3,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CDEE2A79E5D45A7B,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-CDF082546E44D691,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-CE6EECD7D67B488A,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CE78DB0375955913,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-CEA47A3022352887,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CED0106E975E6C4B,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-CEDEF1E5C51C8759,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CF00D06387ED2123,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CF00F7150D6CC3AA,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CF0DD793AEFFD823,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-CF140A751C80E858,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CF482E1925455B4B,0.0000,0.0046,0.0000,0.0009
T001,keyword,K-CF88994EF1E88EC8,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-CF981A189BB2FC10,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-CFB7675DF5B61982,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-CFB9D098458E2EAA,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-CFC4052B33BC786D,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D002E444ACDED536,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D06077E6AF4FCAF2,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D06B63F41CF9E651,0.0000,0.0046,0.0000,0.0009
T001,keyword,K-D092909D9ABD7995,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-D0CED32DB359B12F,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D1237BADA21831FE,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-D1485ED6B8016E03,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D14A00ADE54D60F8,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-D27AFFDAB0B96489,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-D2A1316530250277,0.0000,0.0078,0.0000,0.0016
T001,keyword,K-D2D476D289BB5B10,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D2F2FE2B266D7FE3,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D30B1603B15546E3,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D39D1FD2926F7935,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D3FAF1D65B634D82,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D4322594F2567DB0,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D46EBA8356C2FEB1,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D49812BA4F8D235B,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D4B20DD92E417B11,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D4C484FF0AEFE476,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D55AB82566F87DB3,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-D55CDA183A739F73,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D5824D6C470F4E5C,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D596AB957A8E071A,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-D59F45A7F3BE86EE,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D59F4BC215E7A5FC,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D5AEFEB0D2072E65,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D5C789801E03EC92,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-D5D227DBFE1C7E48,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-D5D62167415AE434,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D5D906A7E92805D6,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D6150D42B0D03F42,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D61C524C49F745B3,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D6468B7054FF6ACF,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-D651E33EBAF80D63,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-D6580EAA51A09B57,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-D660A3390BCF7B46,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-D6935870B0173133,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-D69E90573B208DAE,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D6CF86B4B6EC28FE,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D6DF32630F7CA341,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D6E5F1C0DDE9697C,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D709C0AEEF8AAAA0,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D78E5172347699FE,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D7BD6CA599EC9F26,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D7C4C85AAF11AF67,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D7D2D786BEFAB39C,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-D806C611BF3A0381,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D819BB4B72E74B91,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D83C0ED1B7385161,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D8474835DAB831C7,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D85418D794335681,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D862A6AAA7AAF07E,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D87B26532F7ADAAA,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-D89E2EA79C8B5366,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-D912C42577AD9A3B,0.0000,0.0046,0.0000,0.0009
T001,keyword,K-D94500B4650D26CD,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D9539D8570DC7192,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D95AD750E4B0A8B2,0.0000,0.0052,0.0000,0.0010
T001,keyword,K-D95F2419D6EC57E3,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-D990BA5970E86421,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-D9C83096CD8F7739,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-D9CD7808EC2A9813,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-D9D6643DFFF1B65A,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-DA1EC43AB046271A,0.0000,0.0059,0.0000,0.0012
T001,keyword,K-DA26543D83CA9659,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-DA4D8BB76BAEC977,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-DABEC384668E679B,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-DAC1B58120EDF284,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DAE4B02646190F9E,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-DB233BE9F7484EB8,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DB2C9F95A2CE00D7,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DB2F26B7B552C7A6,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-DB7E6A861B432BCA,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-DBA87E23EBDB6D7E,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DBABE374120A00F5,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DBF6837DFB56DF0F,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DBF7E86E6438CCD0,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-DC04AC2D3666A087,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-DC0A4116B4727D3E,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-DC20892820D269BA,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DC4F8C1A7638D69B,0.0000,0.0065,0.0000,0.0013
T001,keyword,K-DC509DAB61821F25,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-DCAADAABF5D463D1,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-DD0249BC716A8BFF,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-DD70E3CB6D949BB1,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DD7BA803EE61DAFE,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-DE252374D2DE9400,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DE254DAD10E66C51,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DE917541172AB069,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-DEE68F24DE19863B,0.0000,0.0183,0.0000,0.0037
T001,keyword,K-DEF90F6F0976798A,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-DF42CEFF67EEFE49,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DF514A48588E528C,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-DF65D5282AA23C11,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-DF7A4292D8167AF0,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-E00D7801FA9C6575,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E07E7EFEDCAE10D1,0.0000,0.0078,0.0000,0.0016
T001,keyword,K-E09A10D4ADD2E081,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E1023AE52F8BDBA8,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E11C37B99A1C6517,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E18DEA27AF8E5DAB,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-E1D4901AE359AF42,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-E2086E36B4D89C45,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E3021AF561B9A385,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E409892A762B9E16,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E43406BA16AD68EB,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E48EF662F3704CB7,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E4B5AF49740150B3,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E51DC0F2A22A1F45,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-E5711266A18F1979,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E57D3B6C53F22E72,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-E58589B614F9450B,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-E5D9A0BBF69E7E3A,0.0000,0.0339,0.0000,0.0068
T001,keyword,K-E5F9499DD993AFA7,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E63DFEEEEC6BA8E7,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-E6DCFB6314155BE1,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E6DEB9EC311BDD09,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-E6DFFFD45BE1310A,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E724262F37C5B7CE,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-E77C2F9751638A83,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-E7D4D5970B27E3D9,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E8467582B803AF78,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E8EB0698BF038803,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E91828A53697C7B6,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E95F68AE323575D0,0.0000,0.0052,0.0000,0.0010
T001,keyword,K-E960B246A883C45A,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-E98B63FBE9F212F2,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-E994EF9A619C9B4B,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-E9DA50D436328603,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EA7F2623B5F4BEC4,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EAE1DB49D13539AE,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EB2C59DE0C003152,0.0000,0.0026,0.0000,0.0005
T001,keyword,K-EB47E952E74B9AF9,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-EB4AA36A597ACCE6,0.0000,0.0046,0.0000,0.0009
T001,keyword,K-EB9BEF2E2F876B9D,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-EC56C84BDD4E1455,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EC5C3833EA62183B,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EC974490E63068C7,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-ECB539B1E0571295,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-ECC7D0B6A518DC69,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-ECD36E54DD7AA761,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-ED1389D905134847,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-ED59B2A293F971FE,0.0000,0.0222,0.0000,0.0044
T001,keyword,K-ED69CC215F745BA0,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-ED867B690CBCAAFD,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-EDA5EA75F3E6C480,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-EE0361276C2B1384,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EE208E3F303A011B,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-EE21AB4BC6E9B833,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EE297E394FF4E735,0.0000,0.0163,0.0000,0.0033
T001,keyword,K-EE4D5FC8A81E0867,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EE6E0B2819BD249D,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-EE8697B5CCDC6FC4,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-EEE12FF753843833,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EEEB271929929568,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-EEEBBE198F4BB5E6,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-EEFEC15F81599770,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-EF08C5F89ACB7803,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-EF2057C9088DB2F0,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-EF76E817978A0103,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-EFEC1AF65402B2F7,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F0A87E3EF246710C,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F0B6D7110682F7E9,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-F0C9AA98CBF8C3B1,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F0CA74B6B1D2A0E7,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F0D497347A77628F,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-F0D74B0E6CAFAE5A,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F0E047BC51B4D95C,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F0F020B5028FE70B,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F13F3C50F5725823,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F18DC7FACA3A60EB,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F2050A6CDB9983A6,0.0000,0.0039,0.0000,0.0008
T001,keyword,K-F24128A43557985F,0.0000,0.0248,0.0000,0.0050
T001,keyword,K-F2591C49772EA36E,0.0000,0.0052,0.0000,0.0010
T001,keyword,K-F25EE0B9A6C49518,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F2E70E2EEB063883,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F312B12BADE5D0A5,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F33B76EAA0652341,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F351D66AB8914A94,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F38988C116851D19,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F403D27321045648,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F4668C288C6C37AE,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-F46D98C78CD4A18D,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F4C51331E9468B74,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F4D72EA48D1E9DCE,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F4F67C8562597237,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F511620B03BA5AB5,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-F52090AA296D60F2,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F569CA0D9EDDBDF1,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F57050838946BECA,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-F5A66365110ADA82,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F5B33F671D499BDC,0.0000,0.0091,0.0000,0.0018
T001,keyword,K-F5D091AA40BE0AFA,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-F5EFCEF6BD7A9E34,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F662989B7C8C85A6,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F67995B888C519F7,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-F74C1834A08A1F30,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-F77ECA99327EE7DA,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F7C6F12C18123136,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F7D4BC8968E65BBB,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F891E1D29E1B8D18,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-F8BE3E4877F9A1D0,0.0000,0.0059,0.0000,0.0012
T001,keyword,K-F8EE4401B75BE58A,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-F8FA57693814E4E3,0.0000,0.0052,0.0000,0.0010
T001,keyword,K-F9083DA9C89151CB,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F9397F40251A54FB,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-F945AC60F3DEAE87,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F97CE943F0B9EADA,0.0000,0.0033,0.0000,0.0007
T001,keyword,K-F9C826575AC5CEAA,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-F9D79DDBF658C3BD,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-F9E87E77BCA9F71E,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FA0A41E32DF99B0D,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FA1619F971EA9969,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FA1968B318751FC3,0.0000,0.0111,0.0000,0.0022
T001,keyword,K-FA203BDA9E07F6CA,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-FA2B3058C5082E33,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FA2CBBA2B4EBF4B8,0.0000,0.0046,0.0000,0.0009
T001,keyword,K-FA5E237B9B15DD20,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FAD6B318560AF562,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-FB504A3B56F5DD22,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FB7E24735A6FAC3F,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-FB941BB74C07540B,0.0000,0.0065,0.0000,0.0013
T001,keyword,K-FBCC2091F0B99DBE,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FC5E64074208EB92,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FC7D44CC1DF79F84,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FC86085C4B411B9E,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FD95821F28640C06,0.0000,0.0065,0.0000,0.0013
T001,keyword,K-FD9DE6942FAECBC6,0.0000,0.0059,0.0000,0.0012
T001,keyword,K-FDC826489D714329,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FE689AC077D1948F,0.0000,0.0000,0.0000,0.0000
T001,keyword,K-FE798DBA15A31F3C,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FE9180E2C3BF1D7A,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FEEBA11D982A5C5D,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FEF320D0B17607C2,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FF03173A11F9FCF9,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FF29E39C09D7FBC0,0.0000,0.0020,0.0000,0.0004
T001,keyword,K-FF82D5EED0277B80,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FF8D3DC35937F355,0.0000,0.0209,0.0000,0.0042
T001,keyword,K-FF9D66B4144AE597,0.0000,0.0007,0.0000,0.0001
T001,keyword,K-FFD5341F9D345E93,0.0000,0.0013,0.0000,0.0003
T001,keyword,K-FFEBE6CD68249E52,0.0000,0.0013,0.0000,0.0003
T002,paper,P-017D1378E36AAF80,0.3333,0.3230,0.3841,0.3363
T002,paper,P-01C48453846CE58B,0.3333,0.3230,0.3309,0.3310
T002,paper,P-02575478299E7E31,1.0000,0.3562,0.3309,0.8043
T002,paper,P-03A31B47EB622724,0.3333,0.4709,0.3841,0.3659
T002,paper,P-04E1ECB0D41FD78B,0.3333,0.4709,0.8346,0.4110
T002,paper,P-0598CDFA63F65936,0.3333,0.4709,0.4277,0.3703
T002,paper,P-05C1D13E98608BEC,0.3333,0.2084,0.5931,0.3343
T002,paper,P-06C24607CF7066A3,0.3333,0.6792,0.3309,0.4022
T002,paper,P-073A53330BEC8117,0.3333,0.8522,0.2622,0.4300
